,property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,price_per_m2,log_price_m2,cluster,is_luxurious
1970,rbu42674,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu42674,House,225000.0,3.0,199.0,Normal,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,1130.6532663316582,7.030550856462065,0.0,False
1971,rbu43525,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu43525,House,434000.0,5.0,240.0,,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,,1808.3333333333333,7.500160889740551,0.0,False
1973,rbu26386,https://immovlan.be/en/detail/residence/for-sale/9310/moorsel/rbu26386,House,499000.0,3.0,240.0,Normal,0.0,residence,9310.0,moorsel,standard,,0.0,1.0,1.0,,,2079.1666666666665,7.639722451391664,0.0,False
1974,rwc39868,https://immovlan.be/en/detail/residence/for-sale/9320/nieuwerkerken/rwc39868,House,265000.0,3.0,100.0,To be renovated,0.0,residence,9320.0,nieuwerkerken,standard,,,,,,,2650.0,7.882314918980268,0.0,False
1975,rbu26300,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu26300,House,389000.0,3.0,206.0,Excellent,,residence,9320.0,erembodegem,standard,2.0,,1.0,1.0,,Super equipped,1888.3495145631068,7.543458453811002,0.0,False
1976,rbu26327,https://immovlan.be/en/detail/residence/for-sale/9310/moorsel/rbu26327,House,399000.0,3.0,222.0,Normal,,residence,9310.0,moorsel,standard,4.0,0.0,1.0,1.0,No,Super equipped,1797.2972972972973,7.494039313999721,0.0,False
1977,rbu34154,https://immovlan.be/en/detail/villa/for-sale/9310/baardegem/rbu34154,House,595000.0,3.0,198.0,Normal,1.0,villa,9310.0,baardegem,standard,4.0,0.0,1.0,1.0,No,Super equipped,3005.050505050505,8.00804965383323,0.0,False
1978,rbu33188,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu33188,House,265000.0,2.0,140.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,1892.857142857143,7.545842682359055,0.0,False
1979,rbu34477,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu34477,House,329000.0,3.0,218.0,Excellent,1.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,1509.1743119266055,7.31931796695842,0.0,False
1981,rbu33889,https://immovlan.be/en/detail/residence/for-sale/9308/hofstade/rbu33889,House,335000.0,3.0,160.0,Excellent,,residence,9308.0,hofstade,standard,2.0,0.0,1.0,0.0,No,Super equipped,2093.75,7.646711995573376,0.0,False
1982,rbu34582,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu34582,House,365000.0,4.0,191.0,To be renovated,,residence,9320.0,erembodegem,standard,,,,,,,1910.9947643979058,7.555379204517998,0.0,False
1983,rbu38321,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu38321,House,135000.0,2.0,86.0,,,residence,9300.0,aalst,standard,2.0,,0.0,0.0,,,1569.7674418604652,7.358682761167059,0.0,False
1984,rbu38322,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu38322,House,149000.0,2.0,92.0,,,residence,9300.0,aalst,standard,2.0,,0.0,0.0,,,1619.5652173913043,7.3899130078785555,0.0,False
1985,rbu41819,https://immovlan.be/en/detail/bungalow/for-sale/9320/erembodegem/rbu41819,Other,335000.0,2.0,140.0,Normal,,bungalow,9320.0,erembodegem,standard,3.0,0.0,1.0,1.0,No,Fully equipped,2392.8571428571427,7.780243388197899,0.0,False
1986,rbu41155,https://immovlan.be/en/detail/residence/for-sale/9310/baardegem/rbu41155,House,849000.0,3.0,385.0,,,residence,9310.0,baardegem,standard,4.0,,1.0,1.0,,,2205.194805194805,7.6985711310057,1.0,True
1987,rbu41820,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu41820,House,199000.0,3.0,120.0,To be renovated,,residence,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1658.3333333333333,7.413568360924583,0.0,False
1988,rbu41957,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu41957,House,849000.0,3.0,385.0,,,residence,9300.0,aalst,standard,4.0,,1.0,1.0,,,2205.194805194805,7.6985711310057,1.0,True
1989,rbu41954,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu41954,House,679000.0,3.0,476.0,,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,,1426.4705882352941,7.262958552309414,1.0,True
1990,rbu41960,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu41960,House,269000.0,4.0,172.0,Excellent,,residence,9320.0,erembodegem,standard,,,,,,,1563.953488372093,7.354972181770523,0.0,False
1991,rbu41999,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu41999,House,359000.0,5.0,170.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,2111.764705882353,7.655279230420154,0.0,False
1992,rbu42205,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu42205,House,325000.0,4.0,229.0,Normal,1.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,1419.2139737991267,7.257858457757635,0.0,False
1993,rbu42120,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu42120,House,380000.0,3.0,228.0,Normal,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,Super equipped,1666.6666666666667,7.418580902748128,0.0,False
1994,rbu42541,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu42541,House,347500.0,3.0,144.0,To be renovated,,residence,9300.0,aalst,standard,3.0,,1.0,1.0,,,2413.1944444444443,7.788706644410984,0.0,False
1995,rbu42429,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu42429,House,415000.0,4.0,175.0,Normal,,residence,9300.0,aalst,standard,2.0,0.0,1.0,1.0,,Fully equipped,2371.4285714285716,7.771247825289321,0.0,False
1996,rbt66358,https://immovlan.be/en/detail/villa/for-sale/9320/nieuwerkerken/rbt66358,House,549000.0,4.0,340.0,Normal,1.0,villa,9320.0,nieuwerkerken,standard,,0.0,1.0,1.0,,,1614.7058823529412,7.386908102881461,1.0,True
1997,rbt73326,https://immovlan.be/en/detail/residence/for-sale/9308/hofstade/rbt73326,House,149000.0,2.0,120.0,To be renovated,,residence,9308.0,hofstade,standard,3.0,0.0,1.0,1.0,No,Partially equipped,1241.6666666666667,7.12420984214555,0.0,False
1998,rbt69604,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt69604,House,295000.0,3.0,170.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,,,No,Fully equipped,1735.2941176470588,7.458932198271695,0.0,False
1999,rbt73212,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt73212,House,338000.0,3.0,201.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,No,,1681.592039800995,7.42749626640608,0.0,False
2000,rbt72185,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt72185,House,269000.0,3.0,156.0,Normal,1.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,No,,1724.3589743589744,7.452610651334439,0.0,False
2001,rbt70659,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt70659,House,239000.0,3.0,155.0,New,0.0,residence,9300.0,aalst,standard,,0.0,1.0,,No,,1541.9354838709678,7.340793713994401,0.0,False
2003,rbt74391,https://immovlan.be/en/detail/villa/for-sale/9310/meldert/rbt74391,House,669000.0,3.0,210.0,Excellent,,villa,9310.0,meldert,standard,4.0,,1.0,1.0,,Super equipped,3185.714285714286,8.066431808392897,0.0,False
2004,rbt82538,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt82538,House,187500.0,3.0,145.0,Normal,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,1293.103448275862,7.164800381972028,0.0,False
2005,rbt95882,https://immovlan.be/en/detail/villa/for-sale/9300/aalst/rbt95882,House,549000.0,4.0,340.0,Normal,1.0,villa,9300.0,aalst,standard,,0.0,1.0,1.0,,,1614.7058823529412,7.386908102881461,1.0,True
2006,rbt98272,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbt98272,House,225000.0,2.0,111.0,Excellent,,residence,9320.0,erembodegem,standard,2.0,,0.0,1.0,,,2027.027027027027,7.614325479874223,0.0,False
2008,rbu01299,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu01299,House,219000.0,4.0,132.0,To be renovated,,residence,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,,1659.090909090909,7.414025086212267,0.0,False
2009,rbu01806,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu01806,House,349000.0,3.0,230.0,Normal,,residence,9308.0,gijzegem,standard,2.0,0.0,1.0,1.0,,,1517.391304347826,7.324747892261369,0.0,False
2010,rbu04871,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu04871,House,489000.0,4.0,220.0,Normal,,residence,9320.0,erembodegem,standard,,,,,,,2222.7272727272725,7.706490222104647,0.0,False
2011,rbu04166,https://immovlan.be/en/detail/villa/for-sale/9300/aalst/rbu04166,House,769000.0,5.0,311.0,Excellent,,villa,9300.0,aalst,standard,4.0,,1.0,1.0,Yes,Super equipped,2472.668810289389,7.813053336308547,1.0,True
2012,rbu05073,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu05073,House,349000.0,4.0,202.0,To be renovated,,residence,9300.0,aalst,standard,3.0,0.0,,1.0,,,1727.7227722772277,7.45455950378336,0.0,False
2013,rbu07390,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu07390,House,175000.0,3.0,215.0,To renovate,,residence,9320.0,erembodegem,standard,2.0,,1.0,1.0,,,813.953488372093,6.701903224777988,0.0,False
2014,rbu08469,https://immovlan.be/en/detail/residence/for-sale/9310/baardegem/rbu08469,House,349000.0,3.0,173.0,Normal,1.0,residence,9310.0,baardegem,standard,,0.0,1.0,1.0,,,2017.3410404624278,7.609535606686785,0.0,False
2015,rbi58327,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58327,House,436000.0,3.0,174.0,New,,residence,9300.0,aalst,standard,3.0,,1.0,1.0,,,2505.7471264367814,7.826342223116642,0.0,False
2016,rbi58329,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58329,House,446000.0,4.0,207.0,New,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,,2154.5893719806763,7.675355437736832,0.0,False
2017,rbi58331,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58331,House,411000.0,3.0,141.0,New,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,,2914.8936170212764,7.9775886031002035,0.0,False
2018,rbi58333,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58333,House,431000.0,3.0,158.0,New,,residence,9300.0,aalst,standard,3.0,,1.0,1.0,,,2727.8481012658226,7.911268336058918,0.0,False
2019,rbi58332,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbi58332,House,411000.0,3.0,141.0,New,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,,2914.8936170212764,7.9775886031002035,0.0,False
2021,rwc35310,https://immovlan.be/en/detail/residence/for-sale/9310/baardegem/rwc35310,House,345000.0,0.0,51.0,To be renovated,,residence,9310.0,baardegem,standard,4.0,,,1.0,,,6764.705882352941,8.81947406328917,0.0,False
2022,rbs62950,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbs62950,House,329000.0,4.0,315.0,Normal,1.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,Fully equipped,1044.4444444444443,6.951240390921876,0.0,False
2023,rbr92225,https://immovlan.be/en/detail/villa/for-sale/9300/aalst/rbr92225,House,450000.0,3.0,165.0,Normal,1.0,villa,9300.0,aalst,standard,,0.0,,1.0,,Fully equipped,2727.2727272727275,7.911057387845922,0.0,False
2024,rbs41312,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbs41312,House,255000.0,3.0,112.0,Normal,,residence,9320.0,erembodegem,standard,2.0,0.0,1.0,1.0,No,,2276.785714285714,7.7305199528454684,0.0,False
2025,rbs70456,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbs70456,House,345000.0,2.0,115.0,New,,residence,9300.0,aalst,standard,2.0,,1.0,,No,Super equipped,3000.0,8.006367567650246,0.0,False
2026,rbs13647,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbs13647,House,890000.0,4.0,250.0,New,,residence,9300.0,aalst,standard,4.0,0.0,1.0,1.0,,Super equipped,3560.0,8.177515823846075,1.0,True
2027,rwc39045,https://immovlan.be/en/detail/residence/for-sale/9310/moorsel/rwc39045,House,375550.0,3.0,430.0,Excellent,,residence,9310.0,moorsel,standard,3.0,,,1.0,,Super equipped,873.3720930232558,6.77236168842655,1.0,True
2028,rwc39044,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rwc39044,House,375550.0,3.0,382.0,Excellent,,residence,9320.0,erembodegem,standard,3.0,,,1.0,,Super equipped,983.1151832460733,6.890726288507583,0.0,False
2029,rbt15897,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt15897,House,295000.0,3.0,170.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,No,Fully equipped,1735.2941176470588,7.458932198271695,0.0,False
2030,rbs67669,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbs67669,House,250000.0,2.0,165.0,Normal,,residence,9320.0,erembodegem,standard,3.0,,,,,Fully equipped,1515.1515151515152,7.3232707229438025,0.0,False
2031,rbt43611,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt43611,House,295000.0,4.0,151.0,Normal,0.0,residence,9300.0,aalst,standard,,0.0,,1.0,No,Fully equipped,1953.6423841059602,7.577450798507033,0.0,False
2032,rbt44175,https://immovlan.be/en/detail/mixed-building/for-sale/9310/baardegem/rbt44175,Other,399000.0,3.0,263.0,Normal,,mixed-building,9310.0,baardegem,standard,,,,,,,1517.1102661596958,7.324562663694236,0.0,False
2033,rbu09780,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu09780,House,349000.0,3.0,200.0,To be renovated,,residence,9300.0,aalst,standard,3.0,,0.0,1.0,,,1745.0,7.4645098346365275,0.0,False
2034,rbt64156,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt64156,House,225000.0,2.0,182.0,Normal,0.0,residence,9300.0,aalst,standard,,0.0,1.0,,No,,1236.2637362637363,7.119848994109762,0.0,False
2035,rbu11853,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu11853,House,289000.0,3.0,170.0,Excellent,0.0,residence,9300.0,aalst,standard,,0.0,0.0,0.0,,,1700.0,7.438383530044307,0.0,False
2036,rbt48016,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbt48016,House,421425.0,3.0,147.0,New,,residence,9308.0,gijzegem,standard,3.0,,0.0,0.0,,,2866.8367346938776,7.9609645178697725,0.0,False
2039,rbu21541,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu21541,House,685000.0,7.0,393.0,Normal,,residence,9300.0,aalst,standard,4.0,0.0,1.0,1.0,No,Fully equipped,1743.0025445292622,7.463364505375101,1.0,True
2040,rbu11357,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu11357,House,489000.0,4.0,220.0,Normal,,residence,9320.0,erembodegem,standard,,,,,,,2222.7272727272725,7.706490222104647,0.0,False
2041,rbu21540,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu21540,House,685000.0,7.0,393.0,Normal,,residence,9320.0,erembodegem,standard,4.0,0.0,1.0,1.0,No,Fully equipped,1743.0025445292622,7.463364505375101,1.0,True
2042,rbu23146,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu23146,House,365000.0,4.0,141.0,Normal,,residence,9300.0,aalst,standard,2.0,0.0,1.0,1.0,,Fully equipped,2588.6524822695037,7.858892742186461,0.0,False
2043,rbu21567,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu21567,House,229500.0,1.0,52.0,,,residence,9300.0,aalst,standard,3.0,,1.0,0.0,,,4413.461538461538,8.392414589901309,0.0,False
2044,rbu15922,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu15922,House,219000.0,4.0,185.0,To be renovated,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,No,Fully equipped,1183.7837837837837,7.076471183720313,0.0,False
2045,rbu23953,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23953,House,398000.0,3.0,144.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2763.8888888888887,7.924393984690574,0.0,False
2046,rbu23951,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23951,House,450000.0,3.0,149.0,New,,residence,9308.0,gijzegem,standard,3.0,,0.0,1.0,,,3020.1342281879197,8.013056555801043,0.0,False
2047,rbu23044,https://immovlan.be/en/detail/mixed-building/for-sale/9300/aalst/rbu23044,Other,474000.0,4.0,185.0,,,mixed-building,9300.0,aalst,standard,,,,,,,2562.162162162162,7.848606775598888,0.0,False
2048,rbu23954,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23954,House,398000.0,3.0,144.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2763.8888888888887,7.924393984690574,0.0,False
2049,rbu23952,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23952,House,398000.0,3.0,144.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2763.8888888888887,7.924393984690574,0.0,False
2050,rbu23955,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23955,House,398000.0,3.0,144.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2763.8888888888887,7.924393984690574,0.0,False
2051,rbu23957,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23957,House,398000.0,3.0,143.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2783.2167832167834,7.9313626540066675,0.0,False
2052,rbu23958,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23958,House,430000.0,3.0,149.0,New,,residence,9308.0,gijzegem,standard,3.0,,0.0,1.0,,,2885.9060402684563,7.967594181724286,0.0,False
2054,rwc40021,https://immovlan.be/en/detail/residence/for-sale/9320/nieuwerkerken/rwc40021,House,330000.0,3.0,166.0,Normal,,residence,9320.0,nieuwerkerken,standard,3.0,,1.0,1.0,,,1987.9518072289156,7.59486014508612,0.0,False
2058,rbu28277,https://immovlan.be/en/detail/residence/for-sale/9310/herdersem/rbu28277,House,569000.0,4.0,260.0,New,0.0,residence,9310.0,herdersem,standard,,0.0,1.0,1.0,,,2188.4615384615386,7.69095408209294,0.0,False
2059,rbu27260,https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbu27260,House,415000.0,3.0,185.0,Excellent,,residence,9320.0,erembodegem,standard,3.0,,1.0,1.0,,Super equipped,2243.2432432432433,7.71567797413451,0.0,False
2060,rbu28278,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu28278,House,569000.0,4.0,260.0,New,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,2188.4615384615386,7.69095408209294,0.0,False
2061,rbu28336,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu28336,House,499000.0,3.0,240.0,Normal,0.0,residence,9300.0,aalst,standard,,0.0,1.0,1.0,,,2079.1666666666665,7.639722451391664,0.0,False
2062,rbt74884,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt74884,House,299000.0,3.0,186.0,Excellent,,residence,9300.0,aalst,standard,,,,,,,1607.52688172043,7.382452178659622,0.0,False
2063,rbu17507,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu17507,House,199000.0,3.0,175.0,Normal,,residence,9300.0,aalst,standard,2.0,,1.0,1.0,,Fully equipped,1137.142857142857,7.0362741297831155,0.0,False
2064,rbu29485,https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu29485,House,269000.0,3.0,124.0,Normal,,residence,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,2169.3548387096776,7.68218509297894,0.0,False
2065,rbu28864,https://immovlan.be/en/detail/residence/for-sale/9310/baardegem/rbu28864,House,420000.0,3.0,140.0,New,,residence,9310.0,baardegem,standard,3.0,0.0,1.0,1.0,No,Fully equipped,3000.0,8.006367567650246,0.0,False
2066,rbu28899,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu28899,House,269000.0,4.0,200.0,To be renovated,,residence,9308.0,gijzegem,standard,2.0,0.0,1.0,1.0,,,1345.0,7.20414929203594,0.0,False
2067,rbu23956,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rbu23956,House,398000.0,3.0,143.0,New,,residence,9308.0,gijzegem,standard,2.0,,0.0,1.0,,,2783.2167832167834,7.9313626540066675,0.0,False
2068,rwc40718,https://immovlan.be/en/detail/residence/for-sale/9308/gijzegem/rwc40718,House,580000.0,5.0,190.0,Normal,,residence,9308.0,gijzegem,standard,,,,,,,3052.6315789473683,8.023759310362117,0.0,False
2069,rwc39970,https://immovlan.be/en/detail/residence/for-sale/9310/meldert/rwc39970,House,485000.0,4.0,205.0,Excellent,,residence,9310.0,meldert,standard,3.0,,1.0,1.0,,Super equipped,2365.8536585365855,7.768894190781212,0.0,False
2070,vbd28139,https://immovlan.be/en/detail/residence/for-sale/9310/meldert/vbd28139,House,531533.0,3.0,176.0,New,,residence,9310.0,meldert,standard,4.0,,,,,,3020.0738636363635,8.013036568227555,0.0,False
